target,year,id,group,columns,C,history,kind,inner_ap,inner_n,inner_positives
loss05,2018,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.25360136321734705,2391,469
loss05,2018,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.24706899234785776,2391,469
loss05,2018,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.2595449969724843,2391,469
loss05,2018,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.25845454522747346,2391,469
loss05,2018,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.2845928110069357,2391,469
loss05,2018,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.2770924803957694,2391,469
loss05,2018,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.26427680509430673,2391,469
loss05,2019,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.3906185903155451,2542,455
loss05,2019,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.3744708540511114,2542,455
loss05,2019,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.3631966086802596,2542,455
loss05,2019,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.14681100644979106,2542,455
loss05,2019,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.15207788935723815,2542,455
loss05,2019,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.1526729745530306,2542,455
loss05,2019,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.3880537386967038,2542,455
loss05,2019,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.3734964829779645,2542,455
loss05,2019,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.3668169411884721,2542,455
loss05,2019,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.2901053256348157,2542,455
loss05,2019,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.2823773453541291,2542,455
loss05,2019,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.2776436374892197,2542,455
loss05,2019,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.2534621414561103,2542,455
loss05,2019,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.26332311692308163,2542,455
loss05,2019,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.2625023364206215,2542,455
loss05,2019,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.3132110534141244,2542,455
loss05,2019,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.3045043093325799,2542,455
loss05,2019,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.29364381082830227,2542,455
loss05,2020,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.37345329438621344,2693,454
loss05,2020,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.3550041134505815,2693,454
loss05,2020,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.3447921607094417,2693,454
loss05,2020,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.1930148618636396,2693,454
loss05,2020,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.20573197058446507,2693,454
loss05,2020,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.20767332115158638,2693,454
loss05,2020,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.37412412262601485,2693,454
loss05,2020,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.3627230887088595,2693,454
loss05,2020,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.35736125419807846,2693,454
loss05,2020,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.2537087398811556,2693,454
loss05,2020,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.24395996268114944,2693,454
loss05,2020,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.24030270260092929,2693,454
loss05,2020,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.28361874041702184,2693,454
loss05,2020,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.283256739307571,2693,454
loss05,2020,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.2822091378296934,2693,454
loss05,2020,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.29474863442085575,2693,454
loss05,2020,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.2814533993976877,2693,454
loss05,2020,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.2788703215016088,2693,454
loss05,2021,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.3690746094241069,2845,461
loss05,2021,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.3449008508751943,2845,461
loss05,2021,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.3341608003634756,2845,461
loss05,2021,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.19437884885629214,2845,461
loss05,2021,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.20407058889269866,2845,461
loss05,2021,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.20578665341682917,2845,461
loss05,2021,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.37183105289104434,2845,461
loss05,2021,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.3585247290639868,2845,461
loss05,2021,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.3520207680907648,2845,461
loss05,2021,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.24658118672985577,2845,461
loss05,2021,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.24633725041435006,2845,461
loss05,2021,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.2380052177222318,2845,461
loss05,2021,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.2628197927696382,2845,461
loss05,2021,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.25264918765559574,2845,461
loss05,2021,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.25083768015864605,2845,461
loss05,2021,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.26083204051816705,2845,461
loss05,2021,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.2633150693431199,2845,461
loss05,2021,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.25504888675900494,2845,461
loss05,2022,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.27418304233413693,2996,450
loss05,2022,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.2822248058929174,2996,450
loss05,2022,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.2846639109595264,2996,450
loss05,2022,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.22430466338365043,2996,450
loss05,2022,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.23889227564451043,2996,450
loss05,2022,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.2393732378043938,2996,450
loss05,2022,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.27474329052605956,2996,450
loss05,2022,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.28741010869567796,2996,450
loss05,2022,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.29103581507958576,2996,450
loss05,2022,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.26995696472944014,2996,450
loss05,2022,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.2353776851548397,2996,450
loss05,2022,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.22806715908840589,2996,450
loss05,2022,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.21944079789630877,2996,450
loss05,2022,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.21536487950139527,2996,450
loss05,2022,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.21403180679801984,2996,450
loss05,2022,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.2668339795508712,2996,450
loss05,2022,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.25229950590263356,2996,450
loss05,2022,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.2425172300401061,2996,450
loss05,2023,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.2028707823945672,3147,403
loss05,2023,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.20256263823231657,3147,403
loss05,2023,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.20187649990110906,3147,403
loss05,2023,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.19363563486000523,3147,403
loss05,2023,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.1983298128076582,3147,403
loss05,2023,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.1973728706072275,3147,403
loss05,2023,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.20219924927379868,3147,403
loss05,2023,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.2026363876320809,3147,403
loss05,2023,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.20147028429783126,3147,403
loss05,2023,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.18186941490193237,3147,403
loss05,2023,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.1672318874674031,3147,403
loss05,2023,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.1628380513967275,3147,403
loss05,2023,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.16112609907573844,3147,403
loss05,2023,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.157658010148995,3147,403
loss05,2023,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.15705259606789876,3147,403
loss05,2023,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.17472342690496503,3147,403
loss05,2023,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.16866872930913904,3147,403
loss05,2023,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.1629041053999252,3147,403
loss05,2024,market/C=0.01,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.01,0,lr,0.24367488191179854,3297,510
loss05,2024,market/C=0.1,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",0.1,0,lr,0.24153717592252155,3297,510
loss05,2024,market/C=1.0,market,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",1.0,0,lr,0.24020497049446884,3297,510
loss05,2024,topology/C=0.01,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.1981490031070643,3297,510
loss05,2024,topology/C=0.1,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.20665858951721972,3297,510
loss05,2024,topology/C=1.0,topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.20767899858371452,3297,510
loss05,2024,combined/C=0.01,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.2412930144504627,3297,510
loss05,2024,combined/C=0.1,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.24084386830792284,3297,510
loss05,2024,combined/C=1.0,combined,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.23937944639512354,3297,510
loss05,2024,market_xgb/C=2,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",2.0,0,xgb,0.2230029156015571,3297,510
loss05,2024,market_xgb/C=3,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",3.0,0,xgb,0.20535817876717855,3297,510
loss05,2024,market_xgb/C=4,market_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve""]",4.0,0,xgb,0.20277570136123368,3297,510
loss05,2024,topology_xgb/C=2,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.19233594254419523,3297,510
loss05,2024,topology_xgb/C=3,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.18825668732523745,3297,510
loss05,2024,topology_xgb/C=4,topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.18573678759308515,3297,510
loss05,2024,combined_xgb/C=2,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.21846945050240643,3297,510
loss05,2024,combined_xgb/C=3,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.20871966064367098,3297,510
loss05,2024,combined_xgb/C=4,combined_xgb,"[""log_vix"", ""vol20"", ""drawdown_60"", ""yield_curve"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.20240890258862404,3297,510
